id_unique;stocking_bs_jp;id_fire;time_since_fire;latitude;longitude;seasonality_real_date;seasonality_adjusted;CBI;sphagnum_cover;ericaceous_cover;rom_med;age;basal_area_prefire_bs;prefire_bs_proportion;seedlings_ha_bs;seedlings_ha_jp;seedlings_ha_bl
20172005158;4;2005_5;12;51.12391;-71.058462;2005-06-04;58;2.404685548;1.098901099;34.2592593;80;331;3.412285243;100;7500;0;0
20172005161;4;2005_5;12;51.123487;-71.057437;2005-06-04;58;2.299584176;0;50.9259259;80;249;4.14113013;100;4250;0;0
20172005164;4;2005_5;12;51.123944;-71.055551;2005-06-04;58;2.188758898;0;25.9259259;120;281;4.153190836;100;7250;0;0
20192007R042;4;2007_1;12;49.82269;-73.54681;2007-06-22;69;2.159769957;0;27.7777778;111.5;124;10.58551043;100;2000;0;0
20192007P001;4;2007_2;12;50.15801;-71.99815;2007-06-19;68;2.642944091;0;40.7407407;190;95;1.566279674;100;2000;0;0
20192007R020;4;2007_2;12;50.1707;-71.93236;2007-06-18;66;2.275656523;0;45.3703704;95;98;11.21592605;98.28161867;1500;250;0
20182007D059;4;2007_2;11;50.1505;-71.9982;2007-06-19;67;2.105527737;0;51.8518519;195;102;17.22559004;99.99998176;1000;250;0
20192007R002;4;2007_2;12;50.13679;-71.9696;2007-06-19;69;1.866501716;3.296703297;74.0740741;323;100;17.32832877;100;1500;0;0
20192007X003;4;2007_2;12;50.15652;-71.99541;2007-06-19;67;2.597207917;0;52.7777778;200;96;18.95102831;95.09591411;2500;0;500
20192007X004;4;2007_2;12;50.1581;-71.99396;2007-06-19;68;2.53270063;1.098901099;55.5555556;180;99;4.19428191;100;3500;0;250
20192007P005;4;2007_2;12;50.15729;-71.99251;2007-06-19;67;2.493993395;3.296703297;58.3333333;330;95;4.538440281;100;4750;0;0
20192007R025;4;2007_2;12;50.15258;-71.9733;2007-06-18;67;2.201153462;0;42.5925926;185;100;4.930577846;100;1500;750;0
20192007P038;4;2007_2;12;50.16909;-71.9216;2007-06-18;66;2.278652381;3.296703297;35.1851852;152;99;5.864651985;99.99994643;2250;500;0
20192007P049;4;2007_2;12;50.14545;-71.96935;2007-06-19;68;2.226081407;0;55.5555556;210;98;5.923920493;100;3500;0;0
20182007F071;4;2007_2;11;50.14968;-71.99892;2007-06-19;67;2.119434066;0;50.9259259;120;96;7.167089684;100;2000;0;0
20192007P051;4;2007_2;12;50.14538;-71.96556;2007-06-19;69;1.878383723;0;57.4074074;190;99;8.740613872;100;1500;0;0
20192007P040;4;2007_2;12;50.1954;-71.93717;2007-06-19;67;2.026553142;0;64.8148148;150;92;8.853212492;100;3000;0;0
20172007141;4;2007_3;10;51.069411;-71.171895;2007-06-16;66;2.280052062;2.197802198;40.7407407;180;189;10.63996601;99.99760842;3000;0;0
20172007124;4;2007_3;10;51.07852;-71.172933;2007-06-16;66;2.274852083;14.28571429;33.3333333;130;190;10.72667105;97.71604397;2000;0;0
20172007136;4;2007_3;10;51.077936;-71.172495;2007-06-16;66;2.42874458;0;37.962963;90;194;11.44816147;96.33193508;1250;0;0
20172007122;4;2007_3;10;51.084976;-71.173934;2007-06-16;66;2.035067732;0;16.6666667;120;197;12.72577348;91.15903373;2000;0;0
20172007145;4;2007_3;10;51.070036;-71.171511;2007-06-16;66;2.357965146;1.098901099;40.7407407;131;178;13.40883416;100;2250;0;0
20172007127;4;2007_3;10;51.046823;-71.083991;2007-06-18;68;1.621169297;6.593406593;31.4814815;206;168;2.498171976;100;11250;2750;0
20192007P089;4;2007_4;12;50.64653;-70.1622;2007-06-19;70;1.972430511;0;9.2592593;52;88;1.457974827;99.9991381;5250;2000;0
20192007P074;4;2007_4;12;50.53925;-70.22568;2007-06-14;65;1.879090071;0;89.8148148;370;179;18.35460002;94.79020157;2750;0;0
20192007P080;4;2007_4;12;50.58633;-70.22575;2007-06-16;67;1.425177261;2.197802198;30.5555556;75;128.5;3.709141411;73.94178755;7000;0;0
20192007P078;4;2007_4;12;50.58742;-70.22583;2007-06-16;67;1.630584896;0;43.5185185;85;124.5;5.279934769;82.3555808;1000;250;0
20192007P085;4;2007_4;12;50.64482;-70.16356;2007-06-19;70;2.097922478;0;10.1851852;46.5;81.5;6.347045946;88.38007733;3000;250;0
20192007P095;4;2007_4;12;50.5098;-70.15173;2007-06-16;68;1.906159457;5.494505495;95.3703704;340;183;9.158840011;100;4750;0;0
20202007UB086;4;2007_5;13;51.87238;-68.19466;2007-06-16;68;2.131655321;2.197802198;24.0740741;150;119;18.52203437;92.45270895;4000;0;0
20202007UB106;4;2007_5;13;51.83546;-68.23473;2007-06-16;68;1.780897827;0;12.962963;60;120;6.180333386;97.25670634;1500;250;0
20202009MC012;4;2009_1;11;50.662;-68.36392;2009-06-25;74;2.040365232;3.296703297;34.2592593;187;119;2.710074781;99.99988408;2000;0;750
20202009MC007;4;2009_1;11;50.66273;-68.35739;2009-06-25;74;2.07363911;3.296703297;25.9259259;125;119;4.521085336;100;1500;0;0
20182010F070;4;2010_1;8;50.83905;-71.57158;2010-06-25;91;2.397158231;1.098901099;44.4444444;151;228;10.28482464;100;3000;0;0
20182010D029;4;2010_1;8;50.6952;-71.83834;2010-06-22;88;1.573477171;0;31.4814815;100;111;10.86463076;71.96358662;5000;3000;0
20182010D039;4;2010_1;8;50.70196;-71.72866;2010-06-22;88;2.062608349;7.692307692;50.9259259;250;197;11.27986532;95.73389333;8000;0;0
20182010D014;4;2010_1;8;50.72799;-71.69054;2010-06-24;90;2.589176865;0;25;141;154;16.02646284;99.99929431;1000;0;1750
20182010F013;4;2010_1;8;50.72709;-71.69037;2010-06-24;90;2.566616512;0;36.1111111;145;151;17.22923115;99.99691853;1500;0;0
20182010F005;4;2010_1;8;50.73046;-71.74277;2010-06-22;88;2.484761973;0;27.7777778;99;262;18.95583102;97.97532052;1750;0;0
20182010D032;4;2010_1;8;50.82865;-71.65285;2010-06-23;89;2.048070759;0;21.2962963;100;157;20.03619658;99.99899652;4000;0;0
20182010D087;4;2010_1;8;50.82696;-71.59758;2010-06-23;89;2.368999351;0;47.2222222;150;147;26.35924154;100;3000;0;250
20182010D086;4;2010_1;8;50.82254;-71.59798;2010-06-23;89;2.057995449;0;40.7407407;265;152;27.23832523;97.33254631;3000;0;0
20182010F032;4;2010_1;8;50.73294;-71.67236;2010-06-24;90;2.264700409;0;12.962963;180;152;27.55832869;82.56626319;2000;0;0
20182010F019;4;2010_1;8;50.72344;-71.69535;2010-06-24;90;1.594663213;0;43.5185185;112.5;152;27.59193588;98.68196576;29750;0;0
20182010F055;4;2010_1;8;50.71512;-71.73682;2010-06-22;88;1.991796596;0;27.7777778;100;202;3.48952521;100;1500;0;0
20182010D003;4;2010_1;8;50.70334;-71.79337;2010-06-22;88;2.228035689;0;16.6666667;72;100;5.113504952;86.00806617;1500;1000;0
20182010D056;4;2010_1;8;50.84005;-71.57236;2010-06-25;91;2.448927563;0;45.3703704;170;251;5.589242664;100;1000;0;0
20172010190;4;2010_1;7;50.712152;-71.831498;2010-06-23;89;2.186110757;3.296703297;31.4814815;107;103;6.817254613;91.72324278;4000;11250;0
20182010F064;4;2010_1;8;50.711074;-71.837612;2010-06-23;89;1.84697241;0;16.6666667;63;112;7.481991186;100;6750;0;0
20172010186;4;2010_1;7;50.728616;-71.809722;2010-06-23;89;2.410521081;0;22.2222222;130;109;7.575199285;92.25254207;1750;5750;0
20182010F035;4;2010_1;8;50.69728;-71.83826;2010-06-22;88;2.134566457;3.296703297;38.8888889;150;111;8.03822829;86.14075519;3750;500;0
20182010D051;4;2010_1;8;50.74997;-71.69923;2010-06-24;90;2.248426304;0;20.3703704;67.5;148;8.40334894;100;1500;500;0
20182010F063;4;2010_1;8;50.74989;-71.70291;2010-06-24;90;2.11418203;1.098901099;23.1481481;181.5;147;9.297516209;94.24782397;4750;750;0
20182010D057;4;2010_1;8;50.83966;-71.57096;2010-06-25;91;2.474558729;0;49.0740741;165;257;9.434455892;88.25339862;3500;0;0
201720102;4;2010_2;7;49.71175334;-71.34533898;2010-05-19;57;2.553516944;6.593406593;53.7037037;160;96;12.81603128;93.30965064;1750;5000;500
201720104;4;2010_2;7;49.70413512;-71.34056406;2010-05-19;57;2.599662609;2.197802198;50;200;95;19.15268712;83.04865749;1750;0;0
20202011MG028;4;2011_1;9;50.64334;-67.71381;2011-06-15;45;2.181977543;1.098901099;75;176;217;10.87358352;95.85017501;2750;0;2000
20202011MG035;4;2011_1;9;50.63783;-67.68459;2011-06-15;49;2.181442136;0;9.2592593;200;158;11.08990104;97.08790581;1250;0;1000
20202011MG030;4;2011_1;9;50.64092;-67.71254;2011-06-15;47;2.275278984;2.197802198;66.6666667;200;196;13.76325296;97.1653735;1500;0;0
20202011MG041;4;2011_1;9;50.63498;-67.67975;2011-06-15;49;1.960226107;0;59.2592593;290;269;9.724776784;100;2000;0;0
20202013UA115;4;2013_2;7;51.68691;-68.105;2013-07-10;92;1.699316843;0;11.1111111;38;127;10.31394093;100;2000;250;0
20202013UA083;4;2013_2;7;51.74239;-68.04252;2013-07-10;93;2.09749314;2.197802198;54.6296296;240;118;3.998659626;99.97729954;5500;4000;250
20202013UA079;4;2013_2;7;51.74212;-68.0378;2013-07-10;92;2.13078992;0;48.1481481;150;123;6.932008207;88.72725964;2750;1500;0
20202013UA114;4;2013_2;7;51.68631;-68.10303;2013-07-10;92;1.707936328;0;12.962963;61;127;7.721073481;100;1250;250;0
20202013UA117;4;2013_2;7;51.68749;-68.10371;2013-07-10;92;1.72808774;0;11.1111111;60;127;8.471783832;100;1000;2000;0
2017199516;5;1995_1;22;50.24716526;-70.97558599;1995-08-11;105;2.463648579;6.593406593;84.2592593;307;223;7.447567174;89.38085062;4000;0;0
20192005R039;5;2005_1;14;50.00242;-73.21211;2005-06-06;38;2.049673782;7.692307692;69.4444444;272.5;185;13.00615496;99.99990338;3500;5250;0
20192005R032;5;2005_1;14;50.04475;-73.19494;2005-06-05;39;1.930631558;0;80.5555556;255;182;17.24133806;100;2250;0;0
20192005X024;5;2005_2;14;50.49714;-72.60226;2005-06-03;38;2.278412152;12.08791209;74.0740741;226;119;11.25564363;83.45368429;8000;0;0
20192005R012;5;2005_2;14;50.4221;-72.49847;2005-06-05;36;2.207943586;1.098901099;79.6296296;139.5;105;13.5514609;100;1500;0;0
20192005X026;5;2005_2;14;50.5055;-72.60521;2005-06-03;38;1.997674802;14.28571429;50.9259259;130;85;3.210880048;99.99990216;11250;6500;0
20192005P012;5;2005_3;14;50.24437;-72.35958;2005-06-03;34;2.529652131;4.395604396;82.4074074;226;91;4.651285516;96.6223299;4000;250;250
20192005R028;5;2005_3;14;50.24578;-72.35575;2005-06-03;34;2.260751138;9.89010989;46.2962963;510;140;6.10550928;99.99814765;5000;4250;0
20182005F092;5;2005_4;13;50.2822;-72.12559;2005-06-05;45;2.394615792;1.098901099;17.5925926;56.25;58.5;2.766899915;85.03134495;2000;2000;0
20182005D065;5;2005_4;13;50.32959;-72.05874;2005-06-04;38;2.399847958;14.28571429;39.8148148;238.5;146;6.898220374;64.17732966;10750;16250;0
20172005159;5;2005_5;12;51.12200939;-71.05753586;2005-06-04;58;2.144574386;4.395604396;47.2222222;240;269;11.81123118;95.36432555;9500;0;0
20172005174;5;2005_5;12;51.134157;-71.031366;2005-06-04;58;2.012717308;0;42.5925926;130;275;12.40999052;100;3500;0;0
20192007P062;5;2007_1;12;49.82347;-73.58049;2007-06-22;68;2.076284974;0;72.2222222;241;184;13.16977462;100;1250;0;250
20192007P063;5;2007_1;12;49.82466;-73.58168;2007-06-22;68;1.885666297;0;72.2222222;195;237;15.3120371;100;2500;0;0
20192007R041;5;2007_1;12;49.82347;-73.54821;2007-06-22;69;1.938147624;0;36.1111111;161;244;19.09197039;100;3000;1500;0
20192007P020;5;2007_2;12;50.13572;-71.96941;2007-06-19;69;2.413893052;0;62.037037;201;97;10.35683513;100;1750;0;0
20192007X005;5;2007_2;12;50.15837;-71.9922;2007-06-19;68;1.412531999;9.89010989;78.7037037;220;96;4.534006251;100;2000;0;0
20192007X017;5;2007_2;12;50.13433;-71.96973;2007-06-19;69;2.294019804;2.197802198;58.3333333;230;119.5;13.44218837;100;3000;0;0
20192007X001;5;2007_2;12;50.15839;-71.9967;2007-06-19;68;2.45377481;0;2.7777778;201;96;0.720028769;100;17250;0;0
20192007R019;5;2007_2;12;50.17211;-71.93378;2007-06-18;67;2.355515569;6.593406593;69.4444444;261;97;11.44597312;100;4000;250;1000
20192007P004;5;2007_2;12;50.15705;-71.99412;2007-06-19;68;2.658276571;3.296703297;38.8888889;210;97;18.5201337;98.54524289;2000;0;0
20192007P052;5;2007_2;12;50.14624;-71.96801;2007-06-19;68;1.842607407;6.593406593;73.1481481;360;97;6.669189605;100;2750;0;0
20192007P036;5;2007_2;12;50.17286;-71.91914;2007-06-18;66;2.0041453;0;58.3333333;160;99;7.20763901;91.72326252;1750;250;0
20172007153;5;2007_3;10;51.080217;-71.141423;2007-06-16;66;2.349947501;0;37.037037;227;187;12.11858207;100;5250;0;0
20172007139;5;2007_3;10;51.069692;-71.168416;2007-06-16;66;2.296202879;3.296703297;18.5185185;112;132;15.2446831;86.82765013;3250;0;0
20172007146;5;2007_3;10;51.070649;-71.172116;2007-06-16;66;2.275173482;2.197802198;34.2592593;128;156;2.941017198;93.94307211;3500;0;0
20172007101;5;2007_3;10;51.104246;-71.080359;2007-06-16;67;1.648953494;0;12.037037;70;169;4.216918824;63.04944628;1750;1000;0
20172007131;5;2007_3;10;51.047954;-71.082296;2007-06-18;68;2.116235347;1.098901099;25.9259259;197;143;5.486229833;100;8000;13000;0
20172007116;5;2007_3;10;51.104518;-71.078423;2007-06-16;66;1.893035163;1.098901099;16.6666667;50;156;5.891010978;100;1500;0;0
20172007132;5;2007_3;10;51.048753;-71.083073;2007-06-18;68;2.089864221;4.395604396;13.8888889;90;91;6.048513882;90.18696958;10000;13000;0
20172007133;5;2007_3;10;51.048468;-71.084182;2007-06-18;68;2.023723533;3.296703297;21.2962963;108;66;6.08827387;67.83810806;2500;10500;0
20172007107;5;2007_3;10;51.103025;-71.077718;2007-06-16;67;2.163459707;3.296703297;13.8888889;80;188;7.256338584;100;2000;0;0
20172007112;5;2007_3;10;51.094568;-71.098514;2007-06-16;67;1.886779451;2.197802198;44.4444444;150;191;8.917824841;100;4000;0;0
20172007110;5;2007_3;10;51.096446;-71.101097;2007-06-16;66;1.963053615;1.098901099;48.1481481;160;185;9.568114219;100;5000;0;0
20192007P077;5;2007_4;12;50.58669;-70.22727;2007-06-16;67;1.245825682;6.593406593;27.7777778;100;157;0.985120313;51.65938498;11750;2000;0
20202007UB108;5;2007_5;13;51.83492;-68.23347;2007-06-16;68;1.8018853;0;16.6666667;60;118;3.096429459;61.05742114;4750;250;0
20202009MC020;5;2009_1;11;50.64434;-68.36176;2009-06-25;73;2.250149762;4.395604396;21.2962963;208;123;21.76974016;96.01960584;7750;0;250
20202009MC068;5;2009_1;11;50.62464;-68.34715;2009-06-24;70;2.075301266;0;8.3333333;60;123;26.33567489;92.32212185;4000;0;250
20202009MC021;5;2009_1;11;50.6415;-68.35614;2009-06-25;73;2.506097459;0;0;180;118;29.18304356;72.93936628;2750;0;1500
20172010199;5;2010_1;7;50.730571;-71.808116;2010-06-23;89;2.272517171;0;48.1481481;150;109;10.12219711;100;1750;250;0
20182010D010;5;2010_1;8;50.72654;-71.74197;2010-06-22;88;2.392656036;6.593406593;23.1481481;140;252;11.63484726;100;1500;0;0
20182010F039;5;2010_1;8;50.71985;-71.70145;2010-06-24;90;2.108764805;1.098901099;47.2222222;157;139;12.12602355;93.88042739;6000;0;0
20182010D036;5;2010_1;8;50.724169;-71.671892;2010-06-24;90;2.193600613;0;24.0740741;130;150;12.38026481;100;2500;0;0
20182010F037;5;2010_1;8;50.82853;-71.6502;2010-06-23;89;2.442519313;3.296703297;1.8518519;148;157;12.52359215;69.4577804;6750;0;750
20182010F029;5;2010_1;8;50.72011;-71.7043;2010-06-24;90;2.354200009;0;22.2222222;87;203.5;14.30190657;84.86703586;1750;250;0
20182010D021;5;2010_1;8;50.71203;-71.69183;2010-06-24;90;2.415302274;5.494505495;50.9259259;155;252;15.51618175;93.83212318;1250;0;1000
20182010F094;5;2010_1;8;50.82159;-71.60044;2010-06-23;89;1.983826455;0;48.1481481;106.2;179.5;17.29739429;95.48909813;3250;0;0
20182010F004;5;2010_1;8;50.73119;-71.74197;2010-06-22;88;2.375892285;0;34.2592593;200;274;17.36004316;99.99536746;1250;0;0
20182010D019;5;2010_1;8;50.7242;-71.69628;2010-06-24;90;1.563155527;4.395604396;43.5185185;200;148;19.91149184;100;14250;0;0
20182010D085;5;2010_1;8;50.82201;-71.59908;2010-06-23;89;1.897333372;0;48.1481481;190;145;21.08684346;91.29013078;5000;0;0
20182010D040;5;2010_1;8;50.70359;-71.72609;2010-06-22;88;2.283947085;0;20.3703704;100;201;6.025499976;100;2000;0;0
20182010D030;5;2010_1;8;50.69448;-71.83828;2010-06-22;88;1.633578722;3.296703297;39.8148148;130;110;6.387733502;73.21497453;3250;2750;250
20172010198;5;2010_1;7;50.713383;-71.833386;2010-06-23;89;1.611150051;0;12.037037;84;107;8.001365626;71.78231436;2000;10250;0
20182010D002;5;2010_1;8;50.70471;-71.79317;2010-06-22;88;2.09082196;0;22.2222222;146;105;8.24179252;100;3000;2750;0
20182010F053;5;2010_1;8;50.73439;-71.67447;2010-06-24;90;1.927675821;0;47.2222222;180;144;8.809706927;100;2750;0;0
20172010201;5;2010_1;7;50.728463;-71.773694;2010-06-23;89;2.429978681;1.098901099;8.3333333;206;257;9.64035119;93.30919734;3750;250;1000
20202013MF049;5;2013_1;7;50.38768;-67.974098;2013-07-09;80;2.431600227;9.89010989;38.8888889;210;254;11.30303928;80.27788026;5250;0;2250
20202013UA076;5;2013_2;7;51.75861;-68.01015;2013-07-10;93;2.149153627;0;40.7407407;107;123;10.68531492;83.28522102;5000;1000;0
20202013UA081;5;2013_2;7;51.74116;-68.03751;2013-07-10;92;2.19198645;0;25.9259259;150;125;11.7247196;94.13873107;2500;2250;0
20202013UA116;5;2013_2;7;51.68718;-68.10174;2013-07-10;92;1.778340034;0;12.037037;157;127;3.181828167;100;3750;250;0
20202013UA071;5;2013_2;7;51.76143;-67.99562;2013-07-10;92;1.479920709;2.197802198;41.6666667;592;121;5.804561165;95.051985;17250;0;0
20202013UA101;5;2013_2;7;51.68943;-68.10857;2013-07-10;92;1.739928654;1.098901099;52.7777778;209;125;8.510676754;100;8500;0;0
20202013UA092;5;2013_2;7;51.70855;-68.07592;2013-07-10;92;2.272645162;0;52.7777778;120;112;9.286339992;100;3750;0;0
20202002MD061;6;2002_1;18;50.70395;-68.40544;2002-07-10;58;2.461256476;12.08791209;30.5555556;130;194;10.11390627;73.57181426;3500;0;6500
20202002MD057;6;2002_1;18;50.70483;-68.40199;2002-07-10;56;2.481327759;15.38461538;12.037037;150;156;9.334191166;63.2096732;4500;0;2500
20192005R008;6;2005_2;14;50.49573;-72.60599;2005-06-03;38;2.414305804;2.197802198;82.4074074;300;119;15.78224404;89.31545843;8500;0;0
20192005P015;6;2005_3;14;50.25997;-72.34375;2005-06-03;36;2.518453816;0;44.4444444;190;91;22.85114323;97.57608661;2250;0;750
20182005F080;6;2005_4;13;50.32814;-72.06475;2005-06-04;38;2.269678307;2.197802198;41.6666667;120;83;6.700637736;70.49598124;2500;1750;0
20202005MB070;6;2005_6;15;50.59253;-68.6993;2005-06-02;44;2.121747733;0;71.2962963;80.5;153;15.94432155;100;7000;0;0
20192007P002;6;2007_2;12;50.15699;-71.99751;2007-06-19;68;2.547679652;2.197802198;49.0740741;180;100;16.50523926;99.99998097;8250;0;1500
20192007R018;6;2007_2;12;50.19632;-71.93595;2007-06-19;67;2.295168611;10.98901099;64.8148148;234.5;189;19.26213869;99.9958249;8000;0;0
20192007P043;6;2007_2;12;50.17364;-71.93176;2007-06-18;67;1.595104512;2.197802198;48.1481481;145.5;100;2.663085975;99.99799458;4500;1250;500
20192007R004;6;2007_2;12;50.13843;-71.97029;2007-06-19;69;2.476817225;16.48351648;82.4074074;294;98;6.474234124;100;8250;0;0
20192007P042;6;2007_2;12;50.17289;-71.93297;2007-06-18;66;1.658646441;8.791208791;70.3703704;370;95;7.318360528;100;6250;500;0
20172007121;6;2007_3;10;51.085561;-71.173986;2007-06-16;66;1.560328644;0;33.3333333;130;191;9.217986826;81.65260802;3500;0;0
20172007154;6;2007_3;10;51.081103;-71.141564;2007-06-16;66;2.394698411;0;40.7407407;124;194;11.8656397;95.63140127;3000;250;0
20172007108;6;2007_3;10;51.095963;-71.098978;2007-06-16;66;2.175665179;0;39.8148148;180;186;16.66024149;100;6500;250;0
20172007152;6;2007_3;10;51.079602;-71.142643;2007-06-16;66;2.111041881;12.08791209;38.8888889;248;200;18.17918208;100;4750;0;0
20172007126;6;2007_3;10;51.076667;-71.173448;2007-06-16;66;2.210430803;32.96703297;33.3333333;190;190;20.2981065;100;3000;0;0
20172007128;6;2007_3;10;51.046501;-71.083438;2007-06-18;68;1.818219751;0;13.8888889;50;105;3.956228441;83.5949909;3500;8750;0
20172007138;6;2007_3;10;51.071136;-71.168647;2007-06-16;66;1.71017793;34.06593407;64.8148148;180;181;5.755436832;61.58217784;7250;0;0
20172007143;6;2007_3;10;51.070444;-71.169999;2007-06-16;66;2.296044391;2.197802198;34.2592593;170;187;8.820905935;95.93328052;3750;0;0
20192007P083;6;2007_4;12;50.5894;-70.2256;2007-06-16;67;2.004729212;14.28571429;33.3333333;330;157;1.458073002;77.93439489;24250;250;0
20192007P086;6;2007_4;12;50.6454;-70.16254;2007-06-19;70;1.835465686;0;15.7407407;56;99;4.702964721;82.25612563;4500;2250;0
20192007P093;6;2007_4;12;50.50915;-70.15381;2007-06-16;68;1.413973819;19.78021978;67.5925926;287.7777778;174;8.317488418;100;29250;1750;0
20202007UB089;6;2007_5;13;51.89708;-68.26295;2007-06-16;68;1.819525991;0;16.6666667;120;201;10.30764518;98.40903113;4250;0;0
20202009MC067;6;2009_1;11;50.63428;-68.35017;2009-06-25;74;2.369850789;0;10.1851852;65;121;31.43263071;97.89365294;3000;0;0
20182010F065;6;2010_1;8;50.712091;-71.837269;2010-06-23;89;2.066490364;0;21.2962963;100;104;12.47732748;100;7000;0;0
20182010F049;6;2010_1;8;50.70318;-71.72807;2010-06-22;88;2.252751869;4.395604396;33.3333333;140;207;12.75723241;98.16563407;13750;0;0
20182010D028;6;2010_1;8;50.73215;-71.67294;2010-06-24;90;2.384874509;0;36.1111111;129;125;12.88779938;78.66635435;4000;0;500
20182010F067;6;2010_1;8;50.72839;-71.83813;2010-06-23;89;2.052519889;0;16.6666667;120;169.5;2.716437292;100;3000;500;0
20172010189;6;2010_1;7;50.730413;-71.80939;2010-06-23;89;2.152639254;0;24.0740741;80;107;2.728502792;74.98846396;1750;18750;0
20182010D015;6;2010_1;8;50.72745;-71.6917;2010-06-24;90;2.425588955;7.692307692;53.7037037;290;186;20.25716367;96.30342775;13500;0;0
20182010F041;6;2010_1;8;50.718009;-71.701223;2010-06-24;90;1.805531709;0;39.8148148;260;149;20.4807909;100;4000;500;250
20182010F017;6;2010_1;8;50.73248;-71.68813;2010-06-24;90;2.124133427;34.06593407;56.4814815;240;257;21.87984122;81.13235626;20250;0;250
20182010F012;6;2010_1;8;50.727806;-71.689095;2010-06-24;90;1.893548127;4.395604396;33.3333333;252;151;37.34205432;99.9892325;34250;0;0
20182010D053;6;2010_1;8;50.75139;-71.70219;2010-06-24;90;2.09267149;8.791208791;33.3333333;135;153;4.116530624;100;9750;2000;0
20172010193;6;2010_1;7;50.714145;-71.832975;2010-06-23;89;2.245759506;1.098901099;22.2222222;100;109;5.733019409;66.17727303;4250;14750;0
20172010195;6;2010_1;7;50.712467;-71.833426;2010-06-23;89;2.073004351;0;41.6666667;97;109;5.933771955;55.04430482;15250;21750;0
20182010F016;6;2010_1;8;50.732495;-71.686545;2010-06-24;90;2.42506486;13.18681319;42.5925926;270;149;6.05426126;99.99813197;20000;0;0
20172010187;6;2010_1;7;50.728023;-71.808511;2010-06-23;89;2.416474272;0;18.5185185;89;104;6.830326055;90.86576838;2500;2500;0
20182010F057;6;2010_1;8;50.71688;-71.73569;2010-06-22;88;2.116599403;10.98901099;30.5555556;160;209;6.994685344;100;12500;0;0
20182010F069;6;2010_1;8;50.83829;-71.57262;2010-06-25;91;2.388749427;0;42.5925926;300;211;7.61172641;77.36576034;3750;0;0
20182010D001;6;2010_1;8;50.70538;-71.79143;2010-06-22;88;1.939222541;0;22.2222222;90;197;8.692304026;91.25945051;7000;250;0
20182010D004;6;2010_1;8;50.7055;-71.79316;2010-06-22;88;2.168859196;0;13.8888889;95;105;9.388327882;88.7382639;2250;2250;0
20182010D058;6;2010_1;8;50.83841;-71.56991;2010-06-25;91;2.285325224;0;44.4444444;150;256;9.457727242;91.61243022;3500;0;0
20172010185;6;2010_1;7;50.726887;-71.807273;2010-06-23;89;2.007496049;1.098901099;19.4444444;100;110;9.524022718;100;4000;250;0
201720107;6;2010_2;7;49.70517489;-71.34255501;2010-05-19;57;2.469517502;3.296703297;33.3333333;102;89;24.6040579;79.25962412;8250;1750;2250
20202013UA102;6;2013_2;7;51.69001;-68.11097;2013-07-10;92;1.640254646;5.494505495;44.4444444;106;125;11.7279955;100;6250;0;0
